X (m),Y (m),Z (m),RX_sim,delta
-153.603,-57.634,2029,-87.31,-1.49
-150.671,-57.68,2029,-85.88,-1.62
-141.976,-57.817,2029,-82.79,-3.31
-139.046,-57.974,2029,-82.31,-6.89
-121.454,-58.141,2029,-82.03,3.83
-118.423,-58.299,2029,-82.38,-10.52
-112.251,-58.064,2029,-82.38,1.18
-109.012,-57.894,2029,-82.33,0.03
-106.697,-58.595,2029,-81.88,-0.32
-104.909,-60.618,2029,-91.27,7.27
-104.048,-63.734,2029,-90.44,8.84
-104.003,-67.28,2029,-94.71,-25.29
-104.765,-70.703,2029,-65.34,-18.56
-106.428,-73.558,2029,-66.36,-14.24
-112.213,-74.907,2029,-75.67,-5.23
-116.039,-73.85,2029,-85.53,1.23
-119.46,-72.798,2029,-85.13,-5.97
-122.891,-72.301,2029,-84.42,1.42
-126.324,-72.025,2029,-83.05,-0.75
-129.657,-71.751,2029,-82.91,-2.09
-133.093,-71.586,2029,-82.7,-0.2
-136.431,-71.644,2029,-82.7,0.0
-139.765,-71.481,2029,-83.19,0.29
-143.1,-71.317,2029,-83.29,-2.11
-146.234,-71.268,2029,-83.46,0.56
-149.57,-71.215,2029,-83.8,-2.1
-152.803,-71.054,2029,-84.24,0.24
-156.038,-71.003,2029,-84.94,-1.76
-159.272,-70.841,2029,-85.68,-0.42
-162.606,-70.677,2029,-86.93,1.03
-169.074,-70.464,2029,-89.74,7.14
-172.208,-70.415,2029,-91.19,-24.81
-175.444,-70.364,2029,-93.0,8.5
-178.578,-70.315,2029,-97.43,12.53
-181.813,-70.263,2029,-101.21,9.81
-185.048,-70.212,2029,-106.42,18.52
-199.842,-84.938,2029,-95.75,-20.35
-196.708,-84.987,2029,-97.42,1.12
-193.673,-84.924,2029,-96.39,8.19
-184.271,-85.072,2029,-91.37,4.67
-181.139,-85.233,2029,-90.01,5.21
-178.106,-85.281,2029,-88.93,5.53
-174.97,-85.219,2029,-87.88,-0.02
-171.834,-85.158,2029,-87.05,-2.55
-168.7,-85.207,2029,-86.4,-2.5
-165.566,-85.257,2029,-85.82,0.92
-162.432,-85.306,2029,-85.17,-0.43
-159.197,-85.357,2029,-84.84,0.54
-156.065,-85.517,2029,-84.53,2.43
-152.832,-85.679,2029,-84.42,-1.18
-149.699,-85.84,2029,-84.38,-2.92
-146.464,-85.891,2029,-84.34,-3.16
-143.332,-86.051,2029,-84.43,-1.27
-140.2,-86.211,2029,-84.58,-0.32
-137.167,-86.259,2029,-85.01,-3.49
-133.932,-86.31,2029,-85.17,0.87
-130.798,-86.359,2029,-86.18,-14.32
-127.664,-86.409,2029,-86.86,-1.64
-124.631,-86.457,2029,-67.39,-37.91
-121.396,-86.508,2029,-66.84,-18.66
-115.129,-86.717,2029,-90.86,6.16
-111.788,-86.438,2029,-92.3,3.1
-108.647,-86.044,2029,-91.21,8.91
-106.024,-86.418,2029,-88.43,4.53
-104.227,-87.886,2029,-92.23,5.33
-103.162,-90.895,2029,-96.06,16.36
-102.813,-94.446,2029,-95.11,10.71
-103.373,-97.872,2029,-94.21,-20.29
-107.297,-103.018,2029,-91.89,11.59
-110.337,-103.414,2029,-94.95,12.95
-114.068,-102.801,2029,-93.47,11.67
-117.795,-101.855,2029,-92.02,-22.58
-121.327,-101.356,2029,-90.87,5.57
-124.861,-101.079,2029,-89.89,4.89
-128.196,-100.916,2029,-88.05,7.35
-131.53,-100.752,2029,-87.38,3.98
-134.861,-100.367,2029,-85.05,0.65
-138.194,-100.093,2029,-86.07,6.57
-141.53,-100.041,2029,-84.95,2.55
-144.865,-99.877,2029,-85.96,-0.64
-148.1,-99.826,2029,-85.65,-0.75
-151.333,-99.664,2029,-85.61,1.51
-154.565,-99.392,2029,-85.42,-0.98
-157.899,-99.228,2029,-85.51,3.71
-161.033,-99.179,2029,-85.59,3.89
-164.268,-99.128,2029,-85.57,1.67
-167.505,-99.188,2029,-85.93,2.33
-170.637,-99.027,2029,-86.11,0.51
-183.374,-98.716,2029,-87.73,-14.07
-186.508,-98.666,2029,-88.99,2.09
-189.64,-98.506,2029,-89.8,0.2
-192.875,-98.455,2029,-90.22,-15.28
-197.349,-112.789,2029,-90.07,1.67
-194.316,-112.837,2029,-88.5,-26.8
-185.217,-112.98,2029,-87.95,-3.35
-182.184,-113.028,2029,-87.54,1.14
-179.252,-113.074,2029,-87.05,4.25
-176.219,-113.122,2029,-86.43,-1.67
-173.188,-113.281,2029,-86.48,-5.22
-170.054,-113.33,2029,-86.41,-33.59
-135.278,-113.99,2029,-88.78,6.18
-132.144,-114.039,2029,-89.86,3.96
-128.909,-114.09,2029,-90.63,6.43
-125.775,-114.14,2029,-91.45,7.75
-122.54,-114.191,2029,-90.17,-12.83
-116.171,-114.291,2029,-91.66,-5.04
-112.934,-114.231,2029,-91.18,-0.02
-109.694,-113.95,2029,-91.41,-28.59
-106.556,-113.778,2029,-91.72,-21.18
-104.243,-114.59,2029,-93.11,10.61
-102.662,-116.942,2029,-89.16,2.76
-105.091,-129.868,2029,-90.57,6.97
-107.538,-131.159,2029,-88.37,-31.63
-114.601,-130.161,2029,-93.91,12.01
-118.228,-129.328,2029,-95.38,4.58
-121.66,-128.942,2029,-91.71,-10.29
-141.564,-127.852,2029,-89.82,-22.18
-144.697,-127.692,2029,-89.46,-11.74
-147.932,-127.641,2029,-89.01,2.31
-151.066,-127.591,2029,-88.67,4.37
-154.299,-127.429,2029,-88.01,-0.39
-157.431,-127.269,2029,-87.92,-10.48
-160.564,-127.109,2029,-87.75,-12.75
-163.698,-127.06,2029,-87.65,-14.15
-166.833,-127.121,2029,-87.49,1.29
-173.1,-126.911,2029,-87.4,6.7
-176.232,-126.751,2029,-86.68,1.98
-179.265,-126.703,2029,-87.47,2.57
-182.401,-126.764,2029,-87.45,2.45
-185.434,-126.717,2029,-87.62,3.12
-188.467,-126.669,2029,-87.3,3.6
-191.498,-126.51,2029,-88.6,4.9
-194.632,-126.461,2029,-89.03,4.13
-197.766,-126.411,2029,-88.66,0.96
-196.273,-140.729,2029,-89.3,-10.3
-193.14,-140.889,2029,-89.19,1.39
-190.109,-141.047,2029,-89.09,1.69
-186.975,-141.097,2029,-88.75,1.35
-183.942,-141.145,2029,-88.92,-28.58
-180.81,-141.305,2029,-88.68,-0.12
-177.679,-141.576,2029,-88.82,1.92
-174.547,-141.736,2029,-88.77,-1.43
-171.413,-141.786,2029,-88.85,-0.95
-155.647,-142.367,2029,-89.75,-8.45
-149.478,-142.353,2029,-90.47,-8.13
-146.449,-142.623,2029,-90.94,2.34
-143.217,-142.895,2029,-91.27,-14.13
-124.617,-143.299,2029,-91.18,9.08
-121.485,-143.46,2029,-89.45,7.05
-115.318,-143.557,2029,-85.81,2.51
-112.181,-143.385,2029,-86.16,2.66
-109.141,-142.99,2029,-87.06,4.26
-106.516,-143.253,2029,-86.55,-1.65
-104.715,-144.5,2029,-90.19,2.79
-103.544,-147.178,2029,-83.78,-8.52
-103.752,-153.933,2029,-75.33,-11.37
-105.116,-157.125,2029,-75.46,-11.64
-107.274,-159.307,2029,-75.49,-13.31
-110.018,-160.15,2029,-76.82,-4.68
-113.45,-159.764,2029,-74.19,-5.71
-117.177,-158.819,2029,-81.34,-8.06
-120.706,-158.209,2029,-88.61,3.11
-124.138,-157.822,2029,-87.12,3.82
-127.572,-157.547,2029,-87.16,1.96
-130.907,-157.383,2029,-90.85,3.35
-134.241,-157.22,2029,-94.89,-2.51
-137.576,-157.056,2029,-93.96,8.56
-140.908,-156.782,2029,-93.53,-26.47
-144.144,-156.731,2029,-92.86,9.36
-147.377,-156.569,2029,-92.4,6.9
-150.509,-156.409,2029,-91.75,4.65
-153.743,-156.247,2029,-91.43,-24.27
-156.875,-156.087,2029,-91.23,-27.87
-160.11,-156.036,2029,-90.79,5.99
-163.242,-155.876,2029,-90.43,1.93
-166.376,-155.826,2029,-90.2,4.0
-172.643,-155.617,2029,-89.9,1.9
-175.775,-155.457,2029,-89.86,4.66
-185.074,-155.199,2029,-89.59,0.09
-188.107,-155.151,2029,-79.29,-6.01
-191.239,-154.991,2029,-72.96,-14.64
-194.372,-154.831,2029,-72.63,-12.37
-197.404,-154.783,2029,-73.56,-11.54
-198.244,-169.507,2029,-72.04,-15.86
-195.209,-169.444,2029,-71.66,-28.74
-188.944,-169.764,2029,-89.73,-27.37
-185.911,-169.812,2029,-89.37,2.37
-182.777,-169.861,2029,-90.57,-6.53
-179.744,-169.909,2029,-89.66,-1.04
-176.612,-170.07,2029,-90.89,-11.01
-173.48,-170.23,2029,-91.02,0.72
-170.348,-170.39,2029,-91.3,2.2
-167.214,-170.439,2029,-91.59,-15.61
-164.181,-170.487,2029,-91.82,-27.98
-161.047,-170.537,2029,-91.94,-13.96
-157.913,-170.586,2029,-92.55,-7.25
-148.615,-170.954,2029,-93.9,7.7
-145.584,-171.113,2029,-93.93,-6.57
-142.45,-171.163,2029,-94.74,-25.26
-139.314,-171.101,2029,-95.17,8.07
-136.178,-171.04,2029,-95.8,9.5
-133.144,-170.977,2029,-96.3,14.9
-126.977,-171.074,2029,-75.4,-10.3
-123.843,-171.124,2029,-76.4,-6.5
-117.676,-171.221,2029,-100.32,18.62
-114.437,-171.05,2029,-101.31,-4.69
-105.948,-171.406,2029,-91.98,5.78
-104.465,-173.535,2029,-82.6,-3.1
-103.707,-176.76,2029,-82.81,-2.89
-120.538,-186.024,2029,-100.85,14.25
-127.403,-185.25,2029,-99.18,18.38
-130.737,-185.087,2029,-98.43,16.83
-134.072,-184.924,2029,-82.6,2.8
-137.305,-184.762,2029,-96.97,11.97
-140.641,-184.709,2029,-96.26,-23.74
-159.75,-184.519,2029,-93.43,4.13
-162.883,-184.358,2029,-93.63,-25.87
-172.285,-184.21,2029,-92.36,-1.04
-175.52,-184.159,2029,-92.15,-27.05
-178.654,-184.11,2029,-91.78,4.28
-181.79,-184.171,2029,-91.7,4.1
-133.546,136.844,2029,-105.08,19.98
-133.548,136.734,2029,-105.08,22.18
-133.649,136.735,2029,-105.08,14.38
-133.344,136.841,2029,-105.21,16.01
-133.246,136.618,2029,-105.21,21.41
-133.25,136.396,2029,-105.15,21.35
-133.151,136.284,2029,-105.15,21.95
-133.051,136.172,2029,-105.15,21.95
-132.955,135.838,2029,-102.16,26.06
-132.88,134.174,2029,-105.04,27.34
-132.834,130.739,2029,-103.8,23.9
-132.689,127.08,2029,-102.36,20.56
-132.644,123.534,2029,-99.23,18.03
-132.593,120.319,2029,-100.75,19.55
-132.44,117.214,2029,-100.45,18.15
-132.186,114.108,2029,-100.81,16.61
-132.033,111.003,2029,-99.89,19.69
-131.778,107.896,2029,-99.76,23.06
-131.726,104.793,2029,-93.72,14.92
-131.674,101.69,2029,-92.41,14.31
-131.62,98.697,2029,-86.78,7.68
-131.312,92.598,2029,-93.2,13.3
-131.157,89.604,2029,-93.42,17.22
-131.105,86.501,2029,-92.29,14.59
-130.998,80.405,2029,-93.58,18.58
-130.845,77.3,2029,-92.77,17.27
-130.69,74.306,2029,-85.53,5.53
-130.636,71.313,2029,-86.93,6.93
-130.584,68.21,2029,-88.61,8.61
-130.53,65.217,2029,-89.64,7.04
-130.476,62.224,2029,-88.34,9.64
-130.321,59.23,2029,-87.78,7.38
-130.166,56.236,2029,-87.5,10.9
-130.112,53.244,2029,-87.07,9.27
-129.957,50.249,2029,-86.7,10.9
-129.905,47.146,2029,-86.38,10.88
-129.649,44.15,2029,-86.23,9.73
-129.492,41.267,2029,-86.81,13.31
-129.437,38.385,2029,-86.17,10.97
-129.484,35.394,2029,-86.17,12.67
-129.529,32.514,2029,-86.3,12.8
-129.474,29.632,2029,-88.87,14.27
-129.416,26.861,2029,-90.7,12.0
-129.361,23.979,2029,-99.35,22.65
-129.509,20.99,2029,-92.41,15.71
-129.401,15.005,2029,-114.43,39.83
-129.347,12.012,2029,-85.86,16.46
-129.291,9.13,2029,-88.48,19.28
-129.237,6.138,2029,-92.21,20.51
-129.283,3.258,2029,-87.13,12.53
-129.229,0.265,2029,-101.28,24.58
-129.175,-2.728,2029,-99.48,23.68
-129.02,-5.722,2029,-91.39,15.89
-128.867,-8.827,2029,-85.45,8.45
-128.813,-11.819,2029,-92.92,13.62
-128.759,-14.812,2029,-98.22,18.62
-128.653,-20.908,2029,-92.37,16.57
-128.599,-23.9,2029,-92.51,16.71
-128.646,-26.891,2029,-90.99,8.19
-128.59,-29.773,2029,-89.99,10.09
-128.638,-32.764,2029,-87.83,9.13
-128.584,-35.757,2029,-85.25,4.75
-128.528,-38.638,2029,-83.54,3.04
-128.474,-41.631,2029,-83.22,0.92
-128.42,-44.624,2029,-82.58,6.58
-128.366,-47.616,2029,-82.07,4.87
-128.312,-50.609,2029,-81.79,2.19
-128.157,-53.603,2029,-81.67,2.47
-128.205,-56.594,2029,-81.7,6.0
-128.198,-62.577,2029,-81.61,2.21
-128.346,-65.567,2029,-82.05,1.15
-128.899,-68.55,2029,-82.69,1.49
-129.756,-71.639,2029,-82.91,2.31
-130.51,-74.508,2029,-83.51,0.71
-130.961,-77.492,2029,-83.62,3.62
-131.008,-80.483,2029,-84.8,4.8
-130.75,-83.368,2029,-85.76,3.56
-130.695,-86.25,2029,-86.18,6.08
-130.843,-89.239,2029,-78.52,-4.58
-131.092,-92.227,2029,-67.67,-17.53
-131.239,-95.106,2029,-86.47,4.67
-131.286,-98.097,2029,-87.26,4.56
-131.231,-100.979,2029,-87.55,4.85
-131.076,-103.973,2029,-87.56,4.26
-131.222,-106.851,2029,-88.46,1.76
-131.269,-109.842,2029,-89.17,1.17
-131.416,-112.721,2029,-89.47,0.97
-131.36,-115.603,2029,-89.8,4.0
-131.306,-118.595,2029,-90.73,4.43
-131.341,-127.238,2029,-91.78,-1.42
-131.45,-146.959,2029,-94.13,10.83
-131.395,-149.841,2029,-90.63,9.23
-131.236,-152.613,2029,-94.52,11.22
-131.078,-155.386,2029,-88.7,5.9
-131.121,-158.155,2029,-87.18,8.58
-131.268,-161.034,2029,-95.71,18.21
-131.414,-163.913,2029,-96.11,13.91
-131.46,-166.793,2029,-81.89,3.79
-131.202,-169.678,2029,-90.71,10.81
-131.045,-172.561,2029,-76.11,-5.09
-130.989,-175.443,2029,-88.08,8.58
-131.035,-178.323,2029,-88.0,1.8
-131.082,-181.314,2029,-97.73,12.13
-131.129,-184.305,2029,-98.19,13.39
-130.974,-187.299,2029,-98.48,15.48
-131.121,-190.178,2029,-98.85,-6.45
-131.572,-193.163,2029,-98.58,4.28
-132.121,-195.924,2029,-98.12,14.82
-131.958,-198.364,2029,-99.28,13.58
-117.153,-182.974,2029,-94.52,12.42
-117.202,-179.65,2029,-101.12,17.72
-116.747,-176.443,2029,-101.28,18.18
-116.395,-173.346,2029,-101.14,19.84
-116.447,-170.243,2029,-100.63,21.93
-116.903,-167.133,2029,-74.92,-6.18
-117.261,-164.136,2029,-75.89,-4.41
-117.517,-161.14,2029,-74.93,-4.97
-117.368,-158.151,2029,-83.06,2.46
-117.121,-155.274,2029,-81.22,0.92
-116.973,-152.284,2029,-89.16,7.76
-117.026,-149.292,2029,-85.73,5.93
-117.283,-146.296,2029,-89.4,10.2
-118.249,-66.502,2029,-81.92,3.12
-118.203,-63.621,2029,-82.14,4.34
-118.257,-60.629,2029,-82.14,2.74
-118.313,-57.747,2029,-82.6,3.4
-118.369,-54.865,2029,-81.68,6.18
-118.321,-51.874,2029,-82.53,9.03
-118.274,-48.883,2029,-83.11,5.91
-118.227,-45.892,2029,-83.38,3.88
-118.18,-42.901,2029,-85.14,6.54
-118.134,-40.021,2029,-86.86,10.36
-118.188,-37.029,2029,-88.03,11.33
-118.242,-34.036,2029,-89.41,15.71
-118.296,-31.043,2029,-89.82,14.72
-118.249,-28.052,2029,-90.57,15.77
-118.053,-22.072,2029,-90.68,18.18
-118.106,-18.969,2029,-90.09,16.39
-118.058,-15.978,2029,-91.19,19.99
-118.011,-12.987,2029,-87.51,17.51
-117.863,-9.997,2029,-88.5,15.3
-117.816,-7.006,2029,-88.19,13.39
-117.769,-4.015,2029,-88.81,16.01
-117.824,-1.134,2029,-92.06,17.06
-117.878,1.859,2029,-89.94,17.84
-117.932,4.851,2029,-90.59,16.29
-118.087,7.846,2029,-92.47,20.97
-118.244,10.729,2029,-89.53,15.73
-118.298,13.722,2029,-91.33,20.03
-118.354,16.603,2029,-87.98,14.18
-118.306,19.594,2029,-87.35,15.15
-118.261,22.475,2029,-85.81,14.31
-118.315,25.467,2029,-86.11,12.31
-118.369,28.46,2029,-87.07,14.17
-118.424,31.341,2029,-86.49,15.29
-118.377,34.332,2029,-88.64,18.74
-118.33,37.323,2029,-91.56,21.86
-118.285,40.204,2029,-90.51,16.11
-118.237,43.195,2029,-91.53,19.33
-118.293,46.076,2029,-93.81,20.01
-118.246,49.067,2029,-87.5,10.2
-118.098,52.057,2029,-84.34,8.44
-118.05,55.048,2029,-93.27,16.57
-118.003,58.039,2029,-93.38,16.08
-118.109,64.135,2029,-94.64,16.14
-118.06,67.236,2029,-94.58,12.88
-118.111,70.451,2029,-98.75,16.95
-118.062,73.552,2029,-99.98,18.08
-118.112,76.766,2029,-100.01,19.81
-118.063,79.868,2029,-101.06,21.86
-118.013,83.081,2029,-96.85,16.45
-118.063,86.295,2029,-102.35,22.95
-118.014,89.397,2029,-102.32,22.62
-117.964,92.609,2029,-99.48,21.08
-117.913,95.822,2029,-95.97,19.27
-117.763,98.922,2029,-98.36,21.66
-117.815,102.025,2029,-94.35,18.55
-117.764,105.238,2029,-96.88,21.58
-118.019,108.344,2029,-96.41,17.31
-118.273,111.451,2029,-98.32,20.82
-118.527,114.557,2029,-102.41,24.71
-118.782,117.664,2029,-101.09,23.09
-118.834,120.767,2029,-103.68,24.58
-118.783,123.98,2029,-101.14,21.74
-118.834,127.194,2029,-102.67,25.67
-119.29,130.304,2029,-107.99,31.19
-119.442,133.519,2029,-109.14,31.64
-118.696,135.945,2029,-109.62,29.02
-116.545,137.684,2029,-107.63,27.43
-113.095,138.405,2029,-88.9,12.2
-109.66,138.24,2029,-110.72,31.22
-106.339,137.191,2029,-91.28,15.08
-103.435,135.372,2029,-88.94,11.14
-101.959,132.8,2029,-87.8,14.3
-101.911,129.475,2029,-87.64,11.14
-102.676,125.831,2029,-88.21,12.11
-103.439,122.297,2029,-88.56,13.16
-103.797,118.868,2029,-89.01,14.61
-103.952,115.435,2029,-89.03,14.53
-104.005,112.112,2029,-105.45,30.85
-104.057,108.789,2029,-104.26,28.86
-104.007,105.575,2029,-97.67,22.57
-104.059,102.251,2029,-105.14,30.74
-104.111,98.928,2029,-104.98,30.18
-104.162,95.716,2029,-101.85,26.25
-104.314,92.505,2029,-105.48,30.08
-104.366,89.181,2029,-100.85,25.15
-104.417,85.969,2029,-101.52,26.72
-104.267,82.642,2029,-99.06,24.46
-104.065,76.212,2029,-108.76,35.86
-103.914,72.997,2029,-110.63,36.83
-103.764,69.67,2029,-112.99,38.69
-103.712,66.567,2029,-98.51,23.41
-103.762,63.354,2029,-101.42,26.52
-103.813,60.142,2029,-100.46,26.96
-103.862,57.04,2029,-100.27,26.97
-103.81,53.937,2029,-101.29,27.89
-103.759,50.723,2029,-100.79,27.99
-103.707,47.619,2029,-98.73,26.13
-103.655,44.516,2029,-92.28,21.28
-103.654,38.2,2029,-89.12,14.82
-103.703,35.098,2029,-88.9,15.3
-103.751,31.996,2029,-88.21,13.81
-103.903,28.786,2029,-88.09,14.79
-103.851,25.682,2029,-84.76,12.36
-103.9,22.58,2029,-91.06,22.26
-103.951,19.368,2029,-90.64,21.14
-104.0,16.266,2029,-92.64,19.74
-103.949,13.052,2029,-85.1,10.5
-103.899,9.838,2029,-82.78,4.98
-103.948,6.736,2029,-95.37,17.57
-104.099,3.525,2029,-94.44,16.64
-104.148,0.423,2029,-90.21,12.41
-104.199,-2.789,2029,-91.18,14.98
-104.248,-5.891,2029,-93.35,17.15
-104.297,-8.993,2029,-97.17,20.07
-104.245,-12.096,2029,-100.56,23.46
-104.295,-15.308,2029,-92.34,12.54
-104.243,-18.412,2029,-88.89,9.09
-104.294,-21.624,2029,-86.89,7.09
-104.243,-24.838,2029,-86.6,10.5
-104.292,-27.94,2029,-87.87,11.97
-104.343,-31.153,2029,-91.46,14.06
-104.392,-34.254,2029,-95.05,17.65
-104.544,-37.465,2029,-101.6,20.7
-104.643,-43.78,2029,-100.34,20.64
-104.793,-46.88,2029,-90.06,14.66
-104.844,-50.092,2029,-92.1,13.2
-104.893,-53.194,2029,-92.15,14.35
-104.942,-56.296,2029,-81.72,-2.38
-104.89,-59.399,2029,-90.66,7.26
-105.041,-62.61,2029,-90.43,8.83
-105.291,-65.598,2029,-89.53,-25.97
-105.441,-68.698,2029,-94.04,9.14
-105.593,-71.909,2029,-65.48,-19.42
-105.638,-81.216,2029,-86.32,3.62
-105.588,-84.43,2029,-87.78,4.78
-105.637,-87.532,2029,-89.46,7.46
-105.684,-90.523,2029,-88.88,8.38
-105.836,-93.734,2029,-93.03,10.03
-105.885,-96.835,2029,-96.15,11.85
-105.934,-99.937,2029,-92.83,9.03
-105.982,-103.039,2029,-93.28,10.68
-106.031,-106.141,2029,-92.46,11.06
-105.977,-109.133,2029,-93.06,13.06
-106.026,-112.235,2029,-91.6,8.4
-106.025,-118.551,2029,-94.52,11.02
-106.074,-121.653,2029,-88.26,5.86
-105.365,-127.98,2029,-87.62,5.92
-104.706,-131.093,2029,-89.48,8.18
-104.146,-134.093,2029,-86.83,3.93
-103.789,-137.091,2029,-89.04,6.24
-103.636,-140.195,2029,-87.94,4.44
-103.582,-143.188,2029,-87.53,4.23
-103.631,-146.29,2029,-82.67,0.67
-103.68,-149.392,2029,-74.17,-5.23
-103.729,-152.493,2029,-75.98,-5.92
-103.778,-155.595,2029,-74.58,-9.42
-103.726,-158.698,2029,-95.37,12.77
-103.673,-161.802,2029,-100.36,17.26
-103.823,-164.902,2029,-100.27,15.27
-103.973,-168.002,2029,-97.88,8.78
-104.021,-170.993,2029,-82.95,-9.15
-103.968,-174.096,2029,-93.62,-19.58
-104.056,-192.489,2029,-106.57,25.47
-104.508,-195.473,2029,-106.38,25.48
-104.449,-198.133,2029,-106.83,21.63
-88.522,-188.523,2029,-94.53,16.23
-88.769,-184.973,2029,-94.22,-14.68
-88.717,-181.65,2029,-82.66,2.56
-88.666,-178.437,2029,-93.75,13.35
-88.717,-175.223,2029,-93.55,14.75
-88.868,-172.008,2029,-93.31,16.31
-88.92,-168.904,2029,-92.89,14.69
-88.973,-165.801,2029,-82.71,-12.29
-89.025,-162.698,2029,-92.2,6.0
-89.077,-159.594,2029,-92.19,10.29
-89.129,-156.491,2029,-92.13,10.33
-89.388,-147.29,2029,-90.49,10.19
-89.341,-144.299,2029,-82.59,-1.41
-89.395,-141.307,2029,-89.63,2.73
-89.348,-138.316,2029,-89.6,2.5
-89.402,-135.323,2029,-88.66,2.56
-89.355,-132.332,2029,-89.07,3.97
-89.471,-114.047,2029,-87.73,8.73
-89.426,-111.167,2029,-87.23,8.23
-89.734,-105.068,2029,-86.99,-8.81
-89.788,-102.076,2029,-86.66,6.96
-89.894,-95.98,2029,-85.9,-14.4
-90.352,-92.981,2029,-86.01,1.41
-90.507,-89.987,2029,-86.24,9.44
-89.663,-87.784,2029,-84.95,6.95
-87.413,-86.157,2029,-103.63,32.23
-83.965,-85.547,2029,-105.43,28.83
-80.532,-85.822,2029,-106.45,25.55
-77.211,-86.872,2029,-106.37,23.47
-74.715,-88.906,2029,-102.7,0.8
-73.439,-91.364,2029,-101.89,20.09
-73.391,-94.689,2029,-104.8,23.4
-74.156,-98.333,2029,-106.47,25.07
-74.717,-101.87,2029,-93.91,13.01
-75.075,-105.299,2029,-92.62,11.72
-75.228,-108.621,2029,-92.27,9.87
-75.382,-111.943,2029,-94.97,11.37
-75.533,-115.154,2029,-96.38,12.78
-75.685,-118.365,2029,-106.59,23.19
-75.837,-121.576,2029,-108.36,28.26
-75.785,-124.679,2029,-110.02,27.92
-75.835,-127.891,2029,-99.48,17.38
-75.783,-130.995,2029,-97.87,16.27
-75.733,-134.209,2029,-100.21,16.41
-75.782,-137.311,2029,-94.39,10.59
-75.831,-140.412,2029,-98.99,16.29
-75.88,-143.514,2029,-93.43,8.83
-75.929,-146.616,2029,-97.06,13.16
-76.079,-149.716,2029,-83.23,-0.67
-76.227,-152.705,2029,-96.66,-19.74
-76.17,-161.903,2029,-108.05,22.25
-76.219,-165.005,2029,-110.53,25.03
-76.266,-167.996,2029,-112.08,28.28
-76.414,-170.985,2029,-112.24,26.74
-76.463,-174.087,2029,-96.69,13.09
-76.51,-177.078,2029,-98.9,15.4
-77.011,-183.164,2029,-97.97,16.07
-77.26,-186.152,2029,-97.72,14.12
-77.309,-189.254,2029,-97.4,15.6
-77.358,-192.356,2029,-97.78,16.48
-77.607,-195.343,2029,-101.66,16.96
-77.858,-198.442,2029,-102.04,14.84
-60.471,-198.827,2029,-82.53,-2.57
-60.971,-192.06,2029,-80.96,-1.14
-61.825,-188.501,2029,-85.45,-15.95
-62.278,-185.169,2029,-85.31,-16.59
-62.428,-181.843,2029,-82.98,-2.32
-62.177,-178.744,2029,-84.25,-18.55
-62.915,-90.865,2029,-101.71,21.21
-61.972,-88.774,2029,-98.8,9.0
-59.624,-87.371,2029,-94.56,16.16
-56.279,-86.87,2029,-93.25,14.85
-52.742,-87.036,2029,-94.55,11.05
-49.422,-88.086,2029,-84.0,-2.8
-46.72,-89.901,2029,-83.19,-2.91
-45.343,-92.361,2029,-83.13,-0.17
-45.959,-99.332,2029,-95.66,15.06
-46.621,-102.867,2029,-96.12,16.22
-46.876,-106.187,2029,-96.19,14.59
-47.029,-109.509,2029,-96.81,15.11
-47.183,-112.831,2029,-97.13,14.73
-47.233,-116.043,2029,-97.38,12.88
-47.183,-119.257,2029,-97.3,13.3
-47.132,-122.471,2029,-97.77,17.07
-47.084,-125.796,2029,-98.24,17.44
-46.93,-128.901,2029,-98.43,16.33
-46.88,-132.115,2029,-98.91,14.71
-46.83,-135.329,2029,-99.26,15.06
-46.878,-138.431,2029,-99.96,16.36
-46.929,-141.644,2029,-100.26,16.56
-46.978,-144.746,2029,-101.0,15.7
-47.029,-147.958,2029,-101.79,10.29
-47.078,-151.06,2029,-102.54,17.64
-47.025,-154.163,2029,-102.94,15.84
-46.975,-157.377,2029,-102.99,15.09
-29.516,-198.096,2029,-103.53,17.63
-29.864,-194.545,2029,-103.13,18.23
-30.717,-190.875,2029,-102.23,17.33
-31.369,-187.319,2029,-89.19,5.69
-31.721,-183.989,2029,-99.6,17.5
-31.87,-180.663,2029,-99.37,15.37
-32.123,-177.445,2029,-99.35,12.65
-32.275,-174.23,2029,-98.81,12.11
-32.426,-171.014,2029,-98.41,5.61
-32.578,-167.798,2029,-97.03,13.43
-32.731,-164.693,2029,-97.57,5.87
-32.783,-161.59,2029,-97.1,5.4
-32.835,-158.487,2029,-96.51,9.11
-32.889,-155.494,2029,-96.06,11.86
-32.943,-152.501,2029,-95.79,10.49
-32.997,-149.509,2029,-95.03,4.13
-32.95,-146.518,2029,-94.72,7.52
-32.903,-143.527,2029,-77.31,-9.89
-32.957,-140.534,2029,-74.35,-14.45
-33.112,-137.54,2029,-77.36,-5.84
-33.267,-134.546,2029,-77.38,0.08
-33.42,-131.441,2029,-93.99,17.69
-33.427,-125.458,2029,-91.57,13.97
-33.479,-122.354,2029,-86.9,9.3
-33.634,-119.36,2029,-86.36,7.96
-33.585,-116.258,2029,-85.5,10.3
-33.636,-113.044,2029,-84.67,10.27
-33.587,-109.942,2029,-83.79,9.89
-33.538,-106.841,2029,-82.95,8.75
-33.487,-103.628,2029,-82.01,4.91
-33.539,-100.525,2029,-81.41,4.61
-33.694,-97.531,2029,-80.59,4.29
